group	accession	organism	family	length_bp	n_cds	n_rrna	source	lineage
anthozoa	OK641586.1	Sclerophytum humile	Sarcophytidae	18743	14	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Sarcophytidae;Sclerophytum
anthozoa	NC_062028.1	Sclerophytum lochmodes	Sarcophytidae	18730	14	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Sarcophytidae;Sclerophytum
anthozoa	NC_062029.1	Sclerophytum maximum	Sarcophytidae	18730	14	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Sarcophytidae;Sclerophytum
anthozoa	NC_018379.1	Sclerophytum peculiare	Sarcophytidae	18742	14	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Sarcophytidae;Sclerophytum
anthozoa	NC_057590.1	Sclerophytum penghuense	Sarcophytidae	18730	14	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Sarcophytidae;Sclerophytum
anthozoa	PZ377454.1	Sclerophytum querciforme	Sarcophytidae	18743	14	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Sarcophytidae;Sclerophytum
anthozoa	NC_062030.1	Sclerophytum slieringsi	Sarcophytidae	18730	14	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Sarcophytidae;Sclerophytum
anthozoa	LC831268.1	Sclerophytum sp. Sf10	Sarcophytidae	18730	14	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Sarcophytidae;Sclerophytum
anthozoa	LC831269.1	Sclerophytum sp. Sf11	Sarcophytidae	18730	14	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Sarcophytidae;Sclerophytum
anthozoa	LC831270.1	Sclerophytum sp. Sf13	Sarcophytidae	18730	14	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Sarcophytidae;Sclerophytum
anthozoa	LC831278.1	Sclerophytum sp. Sf23	Sarcophytidae	18743	14	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Sarcophytidae;Sclerophytum
anthozoa	LC831279.1	Sclerophytum sp. Sf24	Sarcophytidae	18730	14	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Sarcophytidae;Sclerophytum
anthozoa	LC831281.1	Sclerophytum sp. Sf26	Sarcophytidae	18743	14	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Sarcophytidae;Sclerophytum
anthozoa	LC831282.1	Sclerophytum sp. Sf28	Sarcophytidae	18752	14	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Sarcophytidae;Sclerophytum
anthozoa	LC831262.1	Sclerophytum sp. Sf3	Sarcophytidae	18743	14	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Sarcophytidae;Sclerophytum
anthozoa	LC831284.1	Sclerophytum sp. Sf30	Sarcophytidae	18743	14	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Sarcophytidae;Sclerophytum
anthozoa	LC831290.1	Sclerophytum sp. Sf36	Sarcophytidae	18734	14	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Sarcophytidae;Sclerophytum
anthozoa	LC831291.1	Sclerophytum sp. Sf37	Sarcophytidae	18730	14	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Sarcophytidae;Sclerophytum
anthozoa	LC831263.1	Sclerophytum sp. Sf4	Sarcophytidae	18730	14	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Sarcophytidae;Sclerophytum
anthozoa	LC831297.1	Sclerophytum sp. Sf44	Sarcophytidae	18742	14	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Sarcophytidae;Sclerophytum
anthozoa	LC831298.1	Sclerophytum sp. Sf45	Sarcophytidae	18743	14	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Sarcophytidae;Sclerophytum
anthozoa	LC831300.1	Sclerophytum sp. Sf48	Sarcophytidae	18732	14	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Sarcophytidae;Sclerophytum
anthozoa	LC831303.1	Sclerophytum sp. Sf51	Sarcophytidae	18743	14	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Sarcophytidae;Sclerophytum
anthozoa	LC831306.1	Sclerophytum sp. Sf56	Sarcophytidae	18742	14	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Sarcophytidae;Sclerophytum
anthozoa	LC831307.1	Sclerophytum sp. Sf57	Sarcophytidae	18730	14	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Sarcophytidae;Sclerophytum
anthozoa	LC831265.1	Sclerophytum sp. Sf6	Sarcophytidae	18730	14	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Sarcophytidae;Sclerophytum
anthozoa	LC831313.1	Sclerophytum sp. Sf65	Sarcophytidae	18742	14	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Sarcophytidae;Sclerophytum
anthozoa	LC831314.1	Sclerophytum sp. Sf66	Sarcophytidae	18752	14	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Sarcophytidae;Sclerophytum
anthozoa	LC831320.1	Sclerophytum sp. Sf72	Sarcophytidae	18742	14	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Sarcophytidae;Sclerophytum
anthozoa	LC831322.1	Sclerophytum sp. Sf74	Sarcophytidae	18730	14	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Sarcophytidae;Sclerophytum
anthozoa	LC831323.1	Sclerophytum sp. Sf75	Sarcophytidae	18743	14	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Sarcophytidae;Sclerophytum
anthozoa	LC831324.1	Sclerophytum sp. Sf76	Sarcophytidae	18743	14	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Sarcophytidae;Sclerophytum
anthozoa	LC831325.1	Sclerophytum sp. Sf77	Sarcophytidae	18743	14	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Sarcophytidae;Sclerophytum
anthozoa	LC831326.1	Sclerophytum sp. Sf78	Sarcophytidae	18730	14	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Sarcophytidae;Sclerophytum
anthozoa	LC831329.1	Sclerophytum sp. Sf81	Sarcophytidae	18743	14	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Sarcophytidae;Sclerophytum
anthozoa	LC831330.1	Sclerophytum sp. Sf83	Sarcophytidae	18742	14	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Sarcophytidae;Sclerophytum
anthozoa	LC831331.1	Sclerophytum sp. Sf85	Sarcophytidae	18742	14	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Sarcophytidae;Sclerophytum
anthozoa	LC831334.1	Sclerophytum sp. Sf88	Sarcophytidae	18730	14	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Sarcophytidae;Sclerophytum
anthozoa	LC831337.1	Sclerophytum sp. Sf91	Sarcophytidae	18742	14	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Sarcophytidae;Sclerophytum
anthozoa	LC831309.1	Sclerophytum sp. sf60	Sarcophytidae	18742	14	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Sarcophytidae;Sclerophytum
anthozoa	LC831318.1	Sclerophytum sp. sf70	Sarcophytidae	18742	14	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Sarcophytidae;Sclerophytum
anthozoa	NC_062031.1	Sclerophytum wanannense	Sarcophytidae	18730	14	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Sarcophytidae;Sclerophytum
anthozoa	PX574367.1	Alternatipathes sp.	Schizopathidae	17725	13	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Antipatharia;Schizopathidae;Alternatipathes
anthozoa	PX574366.1	Bathypathes pseudoalternata	Schizopathidae	17681	13	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Antipatharia;Schizopathidae;Bathypathes
anthozoa	MT318844.1	Bathypathes sp. 1 NB-2020	Schizopathidae	17700	13	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Antipatharia;Schizopathidae;Bathypathes
anthozoa	OR992050.1	Bathypathes sp. 1 YY-2024	Schizopathidae	17700	13	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Antipatharia;Schizopathidae;Bathypathes
anthozoa	OR992051.1	Bathypathes sp. 2 YY-2024	Schizopathidae	17681	13	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Antipatharia;Schizopathidae;Bathypathes
anthozoa	MT318842.1	Bathypathes sp. n. 2 NB-2020	Schizopathidae	17700	13	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Antipatharia;Schizopathidae;Bathypathes
anthozoa	MT318843.1	Bathypathes sp. n. 3 NB-2020	Schizopathidae	17700	13	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Antipatharia;Schizopathidae;Bathypathes
anthozoa	NC_069594.1	Dendrobathypathes boutillieri	Schizopathidae	17687	13	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Antipatharia;Schizopathidae;Dendrobathypathes
anthozoa	MT318845.1	Dendrobathypathes sp. n. NB-2020	Schizopathidae	17687	13	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Antipatharia;Schizopathidae;Dendrobathypathes
anthozoa	MZ520328.1	Lillipathes sp. USNM 1457355	Schizopathidae	17687	13	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Antipatharia;Schizopathidae;Lillipathes
anthozoa	MT318849.1	Parantipathes cf. hirondelle NB-2020	Schizopathidae	17734	13	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Antipatharia;Schizopathidae;Parantipathes
anthozoa	MT318850.1	Parantipathes hirondelle	Schizopathidae	17734	13	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Antipatharia;Schizopathidae;Parantipathes
anthozoa	MT318851.1	Parantipathes sp. NB-2020	Schizopathidae	17734	13	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Antipatharia;Schizopathidae;Parantipathes
anthozoa	MZ520327.1	Parantipathes sp. USNM 1404491	Schizopathidae	17687	13	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Antipatharia;Schizopathidae;Parantipathes
anthozoa	OR992049.1	Schizopathidae sp.	Schizopathidae	17699	13	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Antipatharia;Schizopathidae
anthozoa	MT318854.1	Stauropathes arctica	Schizopathidae	17700	13	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Antipatharia;Schizopathidae;Stauropathes
anthozoa	MT318855.1	Stauropathes cf. punctata NB-2020	Schizopathidae	17690	13	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Antipatharia;Schizopathidae;Stauropathes
anthozoa	PX574368.1	Stauropathes sp.	Schizopathidae	17690	13	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Antipatharia;Schizopathidae;Stauropathes
anthozoa	MT318858.1	Telopathes sp. NB-2020	Schizopathidae	17681	13	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Antipatharia;Schizopathidae;Telopathes
anthozoa	NC_062027.1	Sinularia brassica	Sinulariidae	18950	14	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Sinulariidae;Sinularia
anthozoa	NC_034318.1	Sinularia cf. cruciata GS-2016	Sinulariidae	18730	14	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Sinulariidae;Sinularia
anthozoa	NC_080260.1	Palythoa caribaeorum	Sphenopidae	23035	13	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Zoantharia;Sphenopidae;Palythoa
anthozoa	NC_080261.1	Palythoa grandiflora	Sphenopidae	21242	13	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Zoantharia;Sphenopidae;Palythoa
anthozoa	NC_035579.1	Palythoa heliodiscus	Sphenopidae	20841	13	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Zoantharia;Sphenopidae;Palythoa
anthozoa	NC_046403.1	Palythoa mizigama	Sphenopidae	21104	13	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Zoantharia;Sphenopidae;Palythoa
anthozoa	NC_046404.1	Palythoa mutuki	Sphenopidae	21278	13	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Zoantharia;Sphenopidae;Palythoa
anthozoa	LC891142.1	Palythoa tuberculosa	Sphenopidae	23044	14	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Zoantharia;Sphenopidae;Palythoa
anthozoa	AP031565.1	Palythoa umbrosa	Sphenopidae	21145	13	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Zoantharia;Sphenopidae;Palythoa
anthozoa	NC_046406.1	Sphenopus marsupialis	Sphenopidae	21199	13	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Zoantharia;Sphenopidae;Sphenopus
anthozoa	NC_062013.1	Homophyton verrucosum	Spongiodermidae	19263	14	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Scleralcyonacea;Spongiodermidae;Homophyton
anthozoa	BK069899.1	Heteractis aurora	Stichodactylidae	19800	13	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Actiniaria;Stichodactylidae;Heteractis
anthozoa	NC_066448.1	Heteractis doreensis	Stichodactylidae	20720	13	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Actiniaria;Stichodactylidae;Heteractis
anthozoa	BK068677.1	Heteractis magnifica	Stichodactylidae	19025	13	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Actiniaria;Stichodactylidae;Heteractis
anthozoa	BK068678.1	Radianthus crispa	Stichodactylidae	19859	14	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Actiniaria;Stichodactylidae;Radianthus
anthozoa	MW760873.1	Stichodactyla haddoni	Stichodactylidae	18999	15	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Actiniaria;Stichodactylidae;Stichodactyla
anthozoa	BK068679.1	Stichodactyla helianthus	Stichodactylidae	19455	13	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Actiniaria;Stichodactylidae;Stichodactyla
anthozoa	BK068681.1	Stichodactyla mertensii	Stichodactylidae	18849	15	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Actiniaria;Stichodactylidae;Stichodactyla
anthozoa	BK069903.1	Stichodactyla tapetum	Stichodactylidae	18806	13	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Actiniaria;Stichodactylidae;Stichodactyla
anthozoa	NC_061995.1	Annella mollis	Subergorgiidae	18730	14	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Subergorgiidae;Annella
anthozoa	NC_061283.1	Taiaroa tauhou	Taiaroidae	19434	14	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Taiaroidae;Taiaroa
anthozoa	BK069902.1	Thalassianthus aster	Thalassianthidae	18872	13	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Actiniaria;Nynantheae;Thalassianthidae;Thalassianthus
anthozoa	NC_061284.1	Tubipora musica	Tubiporidae	18940	14	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Tubiporidae;Tubipora
anthozoa	OR625186.1	Cyathotrochus pileus	Turbinoliidae	20581	13	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Scleractinia;Refertina;Turbinoliidae;Cyathotrochus
anthozoa	OR625187.1	Dennantotrochus magnificus	Turbinoliidae	19736	13	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Scleractinia;Refertina;Turbinoliidae;Dennantotrochus
anthozoa	OR625188.1	Tropidocyathus labidus	Turbinoliidae	20240	13	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Scleractinia;Refertina;Turbinoliidae;Tropidocyathus
anthozoa	MK919668.1	Umbellula huxleyi	Umbellulidae	18927	14	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Scleralcyonacea;Pennatuloidea;Umbellulidae;Umbellula
anthozoa	MK919669.1	Umbellula sp. 1 RH-2019	Umbellulidae	18714	14	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Scleralcyonacea;Pennatuloidea;Umbellulidae;Umbellula
anthozoa	MK919670.1	Umbellula sp. 2 RH-2019	Umbellulidae	18766	14	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Scleralcyonacea;Pennatuloidea;Umbellulidae;Umbellula
anthozoa	NC_067077.1	Cavernularia habereri	Veretillidae	18641	14	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Scleralcyonacea;Pennatuloidea;Veretillidae;Cavernularia
anthozoa	OK149222.1	Cavernularia obesa	Veretillidae	18641	14	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Scleralcyonacea;Pennatuloidea;Veretillidae;Cavernularia
anthozoa	OL616284.1	Veretillum cf. cynomorium ANT74	Veretillidae	18723	14	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Scleralcyonacea;Pennatuloidea;Veretillidae;Veretillum
anthozoa	PP002585.1	Victorgorgia sp.	Victorgorgiidae	18715	14	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Victorgorgiidae;Victorgorgia
anthozoa	NC_018380.1	Stylatula elongata	Virgulariidae	18733	14	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Scleralcyonacea;Pennatuloidea;Virgulariidae;Stylatula
anthozoa	NC_044091.1	Virgularia mirabilis	Virgulariidae	18770	14	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Scleralcyonacea;Pennatuloidea;Virgulariidae;Virgularia
anthozoa	NC_062035.1	Virgularia schultzei	Virgulariidae	18741	14	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Scleralcyonacea;Pennatuloidea;Virgulariidae;Virgularia
anthozoa	NC_061996.1	Anthelia glauca	Xeniidae	18880	14	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Xeniidae;Anthelia
anthozoa	NC_062001.1	Caementabunda simplex	Xeniidae	18895	14	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Xeniidae;Caementabunda
anthozoa	NC_062021.1	Ovabunda macrospiculata	Xeniidae	18764	14	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Octocorallia;Malacalcyonacea;Xeniidae;Ovabunda
anthozoa	MN873599.1	Zoanthus cf. pulchellus AP-2020	Zoanthidae	21139	13	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Zoantharia;Zoanthidae;Zoanthus
anthozoa	MN873600.1	Zoanthus cf. sociatus AP-2020	Zoanthidae	21140	13	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Zoantharia;Zoanthidae;Zoanthus
anthozoa	NC_080258.1	Zoanthus gigantus	Zoanthidae	21399	13	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Zoantharia;Zoanthidae;Zoanthus
anthozoa	NC_080205.1	Zoanthus pulchellus	Zoanthidae	21114	13	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Zoantharia;Zoanthidae;Zoanthus
anthozoa	NC_035578.1	Zoanthus sansibaricus	Zoanthidae	20972	13	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Zoantharia;Zoanthidae;Zoanthus
anthozoa	NC_046476.1	Zoanthus sociatus	Zoanthidae	21202	13	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Zoantharia;Zoanthidae;Zoanthus
anthozoa	NC_080206.1	Zoanthus solanderi	Zoanthidae	21399	13	2	refseq	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Zoantharia;Zoanthidae;Zoanthus
anthozoa	MN873602.1	Zoanthus sp. AP-2020	Zoanthidae	21140	13	2	genbank	Eukaryota;Metazoa;Cnidaria;Anthozoa;Hexacorallia;Zoantharia;Zoanthidae;Zoanthus
